Iteration_Identifier,time,HSFA1,HSPR,C_HSFA1_HSPR,MMP,FMP,C_HSPR_MMP,HSFA2,HSFB
Iteration 1,175.32493406751865,0,40,258,0,844,42,7,4
Iteration 1,175.3316875848077,0,40,258,1,843,42,7,4
Iteration 1,175.3367574043856,0,40,258,1,842,42,7,4
Iteration 1,175.34015578261014,1,41,257,1,842,42,7,4
Iteration 1,175.3430147297877,0,40,258,1,842,42,7,4
Iteration 1,175.3454509669385,1,41,257,1,842,42,7,4
Iteration 1,175.34552823896433,1,41,257,2,841,42,7,4
Iteration 1,175.34798830839648,0,40,258,2,841,42,7,4
Iteration 1,175.3523309163458,0,39,258,1,841,43,7,4
Iteration 1,175.35522078999523,0,39,258,1,842,43,7,4
Iteration 1,175.36120620822678,1,40,257,1,842,43,7,4
Iteration 1,175.36159420603056,0,39,258,1,842,43,7,4
Iteration 1,175.362207655004,0,38,258,0,842,44,7,4
Iteration 1,175.3709213945929,0,38,258,0,841,44,7,4
Iteration 1,175.39483882974753,0,39,258,0,841,44,7,4
Iteration 1,175.39637961400035,1,40,257,0,841,44,7,4
Iteration 1,175.39667832718072,0,39,258,0,841,44,7,4
Iteration 1,175.40491796043625,0,39,258,0,842,44,7,4
Iteration 1,175.4131147986082,1,40,257,0,842,44,7,4
Iteration 1,175.41398841858523,1,40,257,0,843,44,7,4
Iteration 1,175.41495522342632,0,39,258,0,843,44,7,4
Iteration 1,175.4418717222084,1,40,257,0,843,44,7,4
Iteration 1,175.44314800399658,0,39,258,0,843,44,7,4
Iteration 1,175.44418712645705,0,40,258,0,844,43,7,4
Iteration 1,175.4507207631803,0,41,258,0,844,43,7,4
Iteration 1,175.47022117690642,0,41,258,0,843,43,7,4
Iteration 1,175.49339006415516,1,42,257,0,843,43,7,4
Iteration 1,175.49346546444846,0,41,258,0,843,43,7,4
Iteration 1,175.4948941269403,0,42,258,0,844,42,7,4
Iteration 1,175.53705403697373,1,43,257,0,844,42,7,4
Iteration 1,175.5385946722446,0,42,258,0,844,42,7,4
Iteration 1,175.54141183562024,0,42,258,1,843,42,7,4
Iteration 1,175.54976744115078,0,41,258,1,843,42,7,4
Iteration 1,175.55904217077907,1,42,257,1,843,42,7,4
Iteration 1,175.56302115923648,0,41,258,1,843,42,7,4
Iteration 1,175.57195451216768,0,41,258,1,842,42,7,4
Iteration 1,175.57485123478025,1,42,257,1,842,42,7,4
Iteration 1,175.58068271727308,0,41,258,1,842,42,7,4
Iteration 1,175.5818942574368,0,41,258,2,841,42,7,4
Iteration 1,175.64436959570543,0,40,258,1,841,43,7,4
Iteration 1,175.6472109507832,1,41,257,1,841,43,7,4
Iteration 1,175.6473181538824,1,41,257,1,842,43,7,4
Iteration 1,175.64800719207003,0,40,258,1,842,43,7,4
Iteration 1,175.65004672785057,0,40,257,1,842,43,7,4
Iteration 1,175.66942983513505,0,41,257,1,843,42,7,4
Iteration 1,175.67581673688787,0,40,257,0,843,43,7,4
Iteration 1,175.68316173806983,0,40,257,0,844,43,7,4
Iteration 1,175.6840277367915,0,41,257,0,845,42,7,4
Iteration 1,175.6940408024149,0,41,257,0,846,42,7,4
Iteration 1,175.71614450377467,0,42,257,0,846,42,7,4
Iteration 1,175.7199393891432,1,43,256,0,846,42,7,4
Iteration 1,175.72016611608814,0,42,257,0,846,42,7,4
Iteration 1,175.73070931671026,1,42,257,0,846,42,7,4
Iteration 1,175.73314710643263,1,43,257,0,846,42,7,4
Iteration 1,175.73357512981855,0,42,258,0,846,42,7,4
Iteration 1,175.73688868651467,1,43,257,0,846,42,7,4
Iteration 1,175.73693842548315,0,42,258,0,846,42,7,4
Iteration 1,175.73860638088405,1,43,257,0,846,42,7,4
Iteration 1,175.73863515460593,2,44,256,0,846,42,7,4
Iteration 1,175.7401717374117,1,43,257,0,846,42,7,4
Iteration 1,175.74039209015015,0,42,258,0,846,42,7,4
Iteration 1,175.74061324300598,0,42,258,1,845,42,7,4
Iteration 1,175.7471478576703,0,43,258,1,846,41,7,4
Iteration 1,175.75732684567953,1,44,257,1,846,41,7,4
Iteration 1,175.75799365579996,0,43,258,1,846,41,7,4
Iteration 1,175.76059109505914,1,43,258,1,846,41,7,4
Iteration 1,175.76136016927106,0,42,259,1,846,41,7,4
Iteration 1,175.76575762112446,0,41,259,0,846,42,7,4
Iteration 1,175.78052189962654,1,42,258,0,846,42,7,4
Iteration 1,175.7842398409852,0,41,259,0,846,42,7,4
Iteration 1,175.78885496885047,1,42,258,0,846,42,7,4
Iteration 1,175.7898323081959,0,41,259,0,846,42,7,4
Iteration 1,175.79636670245847,0,41,259,0,845,42,7,4
Iteration 1,175.7994506654217,0,41,259,0,846,42,7,4
Iteration 1,175.8049045769683,0,41,259,1,845,42,7,4
Iteration 1,175.81484387872646,1,42,258,1,845,42,7,4
Iteration 1,175.81680796980362,1,42,258,1,846,42,7,4
Iteration 1,175.82343551121906,0,41,259,1,846,42,7,4
Iteration 1,175.82400103036403,0,41,258,1,846,42,7,4
Iteration 1,175.848498098581,0,41,258,1,847,42,7,4
Iteration 1,175.8646951307576,0,42,258,1,848,41,7,4
Iteration 1,175.87761252688173,1,43,257,1,848,41,7,4
Iteration 1,175.8830483528473,0,42,258,1,848,41,7,4
Iteration 1,175.8949884225087,0,42,257,1,848,41,7,4
Iteration 1,175.89619930635104,0,41,257,0,848,42,7,4
Iteration 1,175.91421508867444,0,41,257,0,849,42,7,4
Iteration 1,175.94463307258445,0,42,257,1,849,41,7,4
Iteration 1,175.99053105947522,1,43,256,1,849,41,7,4
Iteration 1,175.99131216278653,0,42,257,1,849,41,7,4
Iteration 1,175.99790601935715,0,41,257,0,849,42,7,4
Iteration 1,176.01050493508816,0,42,257,0,850,41,7,4
Iteration 1,176.01072077561275,0,42,257,0,851,41,7,4
Iteration 1,176.01966737586298,0,42,256,0,851,41,7,4
Iteration 1,176.04414979047755,1,43,255,0,851,41,7,4
Iteration 1,176.04980029249185,0,42,256,0,851,41,7,4
Iteration 1,176.08525242759544,1,43,255,0,851,41,7,4
Iteration 1,176.0858787959996,1,44,255,0,851,41,7,4
Iteration 1,176.09233259110397,0,43,256,0,851,41,7,4
Iteration 1,176.09402407570755,0,43,256,0,852,41,7,4
Iteration 1,176.14660096288569,1,44,255,0,852,41,7,4
Iteration 1,176.15260056295085,0,43,256,0,852,41,7,4
Iteration 1,176.17923495949975,1,44,255,0,852,41,7,4
Iteration 1,176.18531751408744,0,43,256,0,852,41,7,4
Iteration 1,176.2038071961329,0,43,256,1,851,41,7,4
Iteration 1,176.2127025482439,0,44,256,1,851,41,7,4
Iteration 1,176.21605554738807,0,43,256,0,851,42,7,4
Iteration 1,176.22879768033397,0,44,256,0,851,42,7,4
Iteration 1,176.2322019030584,0,44,256,1,850,42,7,4
Iteration 1,176.2524889396654,0,44,256,1,849,42,7,4
Iteration 1,176.2827399315013,1,45,255,1,849,42,7,4
Iteration 1,176.28412007726376,0,44,256,1,849,42,7,4
Iteration 1,176.29860945153254,1,45,255,1,849,42,7,4
Iteration 1,176.29953410525746,1,45,255,2,848,42,7,4
Iteration 1,176.2999812641121,0,44,256,2,848,42,7,4
Iteration 1,176.32524168462953,0,44,256,2,849,42,7,4
Iteration 1,176.33219300597375,0,44,256,2,848,42,7,4
Iteration 1,176.33231446410866,1,45,255,2,848,42,7,4
Iteration 1,176.33328024029223,0,44,256,2,848,42,7,4
Iteration 1,176.3338222684326,0,43,256,1,848,43,7,4
Iteration 1,176.338484832112,0,44,256,1,849,42,7,4
Iteration 1,176.3398662949515,0,43,256,0,849,43,7,4
Iteration 1,176.35021455969624,0,43,256,0,848,43,7,4
Iteration 1,176.35483948696677,0,44,256,0,848,43,7,4
Iteration 1,176.36523213754873,0,44,256,0,849,43,7,4
Iteration 1,176.37823238337984,0,45,256,0,850,42,7,4
Iteration 1,176.38175440421907,1,46,255,0,850,42,7,4
Iteration 1,176.3821684605076,0,45,256,0,850,42,7,4
Iteration 1,176.38756758308904,0,45,256,1,849,42,7,4
Iteration 1,176.40090063000378,0,45,256,2,848,42,7,4
Iteration 1,176.40201151309643,0,46,256,2,849,41,7,4
Iteration 1,176.4029390919356,0,45,256,1,849,42,7,4
Iteration 1,176.41896127083336,0,46,256,1,849,42,7,4
Iteration 1,176.42807561482158,0,46,256,1,850,42,7,4
Iteration 1,176.43972944008112,0,46,256,2,849,42,7,4
Iteration 1,176.43973436642034,1,47,255,2,849,42,7,4
Iteration 1,176.44500456359538,0,46,256,2,849,42,7,4
Iteration 1,176.44671102945503,0,45,256,1,849,43,7,4
Iteration 1,176.4810075701869,1,46,255,1,849,43,7,4
Iteration 1,176.48157627980146,2,46,255,1,849,43,7,4
Iteration 1,176.48265259217803,1,45,256,1,849,43,7,4
Iteration 1,176.48420414749248,0,44,257,1,849,43,7,4
Iteration 1,176.4853915532958,1,45,256,1,849,43,7,4
Iteration 1,176.48559486423628,2,46,255,1,849,43,7,4
Iteration 1,176.48572460520245,1,45,256,1,849,43,7,4
Iteration 1,176.48749539308523,0,44,257,1,849,43,7,4
Iteration 1,176.51246044668764,1,45,256,1,849,43,7,4
Iteration 1,176.5125906522798,0,44,257,1,849,43,7,4
Iteration 1,176.51296129117404,0,45,257,1,850,42,7,4
Iteration 1,176.5230255007451,0,46,257,2,850,41,7,4
Iteration 1,176.52464210028543,0,45,257,1,850,42,7,4
Iteration 1,176.52897169490933,0,44,257,0,850,43,7,4
Iteration 1,176.53630978514857,1,45,256,0,850,43,7,4
Iteration 1,176.54066168909225,0,44,257,0,850,43,7,4
Iteration 1,176.5440720901302,1,45,256,0,850,43,7,4
Iteration 1,176.55290654927987,0,44,257,0,850,43,7,4
Iteration 1,176.56818222325649,0,44,257,0,851,43,7,4
Iteration 1,176.57025503995914,1,45,256,0,851,43,7,4
Iteration 1,176.57044595340523,2,46,255,0,851,43,7,4
Iteration 1,176.57280261249923,2,47,255,0,851,43,7,4
Iteration 1,176.5740918465625,1,46,256,0,851,43,7,4
Iteration 1,176.57624276831942,0,45,257,0,851,43,7,4
Iteration 1,176.58582713586617,0,45,257,0,852,43,7,4
Iteration 1,176.60486614456795,0,46,257,0,853,42,7,4
Iteration 1,176.62261038200046,1,47,256,0,853,42,7,4
Iteration 1,176.6288647597503,0,46,257,0,853,42,7,4
Iteration 1,176.6604773845834,0,46,257,0,852,42,7,4
Iteration 1,176.66527896439916,0,47,257,0,853,41,7,4
Iteration 1,176.66778934692078,0,47,257,0,852,41,7,4
Iteration 1,176.67404226081186,1,48,256,0,852,41,7,4
Iteration 1,176.67560707705766,0,47,257,0,852,41,7,4
Iteration 1,176.69356361778483,0,48,257,0,853,40,7,4
Iteration 1,176.70039973288323,0,48,257,0,852,40,7,4
Iteration 1,176.70512957183894,1,49,256,0,852,40,7,4
Iteration 1,176.7058190785304,0,48,257,0,852,40,7,4
Iteration 1,176.7217767824772,0,48,257,0,853,40,7,4
Iteration 1,176.72802902772344,0,48,257,1,852,40,7,4
Iteration 1,176.7472999078668,0,47,257,0,852,41,7,4
Iteration 1,176.76159514333074,0,48,257,0,853,40,7,4
Iteration 1,176.80153571045932,1,49,256,0,853,40,7,4
Iteration 1,176.80384882150162,2,49,256,0,853,40,7,4
Iteration 1,176.8054676484615,1,48,257,0,853,40,7,4
Iteration 1,176.8055584499323,0,47,258,0,853,40,7,4
Iteration 1,176.86892209264983,1,47,258,0,853,40,7,4
Iteration 1,176.87040418654846,0,46,259,0,853,40,7,4
Iteration 1,176.87395327366278,1,47,258,0,853,40,7,4
Iteration 1,176.87469897244196,0,46,259,0,853,40,7,4
Iteration 1,176.87628560029677,1,47,258,0,853,40,7,4
Iteration 1,176.87776784553628,0,46,259,0,853,40,7,4
Iteration 1,176.88465645621017,1,47,258,0,853,40,7,4
Iteration 1,176.8849747684977,0,46,259,0,853,40,7,4
Iteration 1,176.89811863318565,0,46,258,0,853,40,7,4
Iteration 1,176.90069155771764,1,47,257,0,853,40,7,4
Iteration 1,176.90274768645455,0,46,258,0,853,40,7,4
Iteration 1,176.90832851530251,0,47,258,0,854,39,7,4
Iteration 1,176.92048815384211,1,48,257,0,854,39,7,4
Iteration 1,176.9216524541207,0,47,258,0,854,39,7,4
Iteration 1,176.94706616663083,0,48,258,0,855,38,7,4
Iteration 1,176.949553536714,0,48,258,0,854,38,7,4
Iteration 1,176.98057048516168,0,49,258,0,855,37,7,4
Iteration 1,176.99621179094135,0,49,258,0,856,37,7,4
Iteration 1,177.0188385680704,1,50,257,0,856,37,7,4
Iteration 1,177.0195467055955,0,49,258,0,856,37,7,4
Iteration 1,177.02580718692525,0,50,258,0,857,36,7,4
Iteration 1,177.0382250557759,1,50,258,0,857,36,7,4
Iteration 1,177.03938516439112,0,49,259,0,857,36,7,4
Iteration 1,177.04137360869206,0,49,259,1,856,36,7,4
Iteration 1,177.04440344668666,1,50,258,1,856,36,7,4
Iteration 1,177.04550044554966,0,49,259,1,856,36,7,4
Iteration 1,177.05996905508343,0,49,259,1,855,36,7,4
Iteration 1,177.0882594362387,0,49,259,1,854,36,7,4
Iteration 1,177.0960960952123,0,50,259,1,855,35,7,4
Iteration 1,177.10100930462943,1,51,258,1,855,35,7,4
Iteration 1,177.10205193202916,0,50,259,1,855,35,7,4
Iteration 1,177.10290729171862,1,51,258,1,855,35,7,4
Iteration 1,177.10325988250253,0,50,259,1,855,35,7,4
Iteration 1,177.1054531482973,1,51,258,1,855,35,7,4
Iteration 1,177.11126773115507,0,50,259,1,855,35,7,4
Iteration 1,177.1152845806231,1,51,258,1,855,35,7,4
Iteration 1,177.11801458363902,0,50,259,1,855,35,7,4
Iteration 1,177.12678588105456,0,50,259,2,854,35,7,4
Iteration 1,177.12771305987738,0,50,259,3,853,35,7,4
Iteration 1,177.13024646035342,0,50,259,3,854,35,7,4
Iteration 1,177.13138376805213,0,49,259,2,854,36,7,4
Iteration 1,177.13641842452253,1,50,258,2,854,36,7,4
Iteration 1,177.13764797524271,0,49,259,2,854,36,7,4
Iteration 1,177.1383427373447,0,49,259,2,853,36,7,4
Iteration 1,177.14553638374682,0,49,259,2,852,36,7,4
Iteration 1,177.15807723544452,0,48,259,1,852,37,7,4
Iteration 1,177.16656961049873,0,47,259,0,852,38,7,4
Iteration 1,177.17195973002873,0,47,259,0,853,38,7,4
Iteration 1,177.17494401318723,1,48,258,0,853,38,7,4
Iteration 1,177.17617522529227,0,47,259,0,853,38,7,4
Iteration 1,177.18580149476614,0,47,259,1,852,38,7,4
Iteration 1,177.18646197763638,1,48,258,1,852,38,7,4
Iteration 1,177.1888517757317,2,48,258,1,852,38,7,4
Iteration 1,177.1888558263288,1,47,259,1,852,38,7,4
Iteration 1,177.19111877755202,0,46,260,1,852,38,7,4
Iteration 1,177.22448813774358,0,45,260,0,852,39,7,4
Iteration 1,177.22479341116272,0,45,260,1,851,39,7,4
Iteration 1,177.22920240933058,0,44,260,0,851,40,7,4
Iteration 1,177.25762953139153,1,45,259,0,851,40,7,4
Iteration 1,177.25853903614143,1,45,259,0,850,40,7,4
Iteration 1,177.25920610168146,0,44,260,0,850,40,7,4
Iteration 1,177.26021879167044,0,44,260,0,851,40,7,4
Iteration 1,177.26230732719873,1,44,260,0,851,40,7,4
Iteration 1,177.2652902178929,0,43,261,0,851,40,7,4
Iteration 1,177.28266273777265,0,43,261,1,850,40,7,4
Iteration 1,177.32727777978045,1,44,260,1,850,40,7,4
Iteration 1,177.33101574945354,0,43,261,1,850,40,7,4
Iteration 1,177.36835277941483,1,44,260,1,850,40,7,4
Iteration 1,177.3693084041324,1,44,260,2,849,40,7,4
Iteration 1,177.3706235730619,0,43,261,2,849,40,7,4
Iteration 1,177.37377500601065,0,43,261,2,850,40,7,4
Iteration 1,177.38316089182229,0,43,260,2,850,40,7,4
Iteration 1,177.3887654558224,1,44,259,2,850,40,7,4
Iteration 1,177.39063170825062,0,43,260,2,850,40,7,4
Iteration 1,177.4022066428953,0,43,259,2,850,40,7,4
Iteration 1,177.40482633737827,1,44,258,2,850,40,7,4
Iteration 1,177.40630037661526,1,44,258,3,849,40,7,4
Iteration 1,177.4063988788141,0,43,259,3,849,40,7,4
Iteration 1,177.41765042054317,0,42,259,2,849,41,7,4
Iteration 1,177.4188759177305,0,42,259,2,848,41,7,4
Iteration 1,177.4326322899065,1,42,259,2,848,41,7,4
Iteration 1,177.4346672563946,0,41,260,2,848,41,7,4
Iteration 1,177.45698118199078,0,40,260,1,848,42,7,4
Iteration 1,177.46169897317057,0,40,260,2,847,42,7,4
Iteration 1,177.47439471387403,0,40,260,2,848,42,7,4
Iteration 1,177.48394461539078,1,41,259,2,848,42,7,4
Iteration 1,177.48695362665205,0,40,260,2,848,42,7,4
Iteration 1,177.49315386677003,0,41,260,2,849,41,7,4
Iteration 1,177.49483216883561,0,40,260,1,849,42,7,4
Iteration 1,177.49578195232488,0,40,260,1,850,42,7,4
Iteration 1,177.5051923237884,0,39,260,0,850,43,7,4
Iteration 1,177.50877742663712,0,39,260,0,849,43,7,4
Iteration 1,177.51684855971135,1,40,259,0,849,43,7,4
Iteration 1,177.5186723376564,2,40,259,0,849,43,7,4
Iteration 1,177.52116882573617,1,39,260,0,849,43,7,4
Iteration 1,177.52132094685456,0,38,261,0,849,43,7,4
Iteration 1,177.52291290737915,1,39,260,0,849,43,7,4
Iteration 1,177.5239028774912,0,38,261,0,849,43,7,4
Iteration 1,177.5356014312354,0,38,261,1,848,43,7,4
Iteration 1,177.54295849336418,0,37,261,0,848,44,7,4
Iteration 1,177.55426432386332,0,37,261,0,847,44,7,4
Iteration 1,177.56315315691887,0,37,261,1,846,44,7,4
Iteration 1,177.56635383718188,0,36,261,0,846,45,7,4
Iteration 1,177.58039921849675,1,37,260,0,846,45,7,4
Iteration 1,177.5805006359669,1,38,260,0,846,45,7,4
Iteration 1,177.58057701493405,0,37,261,0,846,45,7,4
Iteration 1,177.5872405316898,0,37,261,0,845,45,7,4
Iteration 1,177.59761782801863,0,38,261,0,846,44,7,4
Iteration 1,177.6145773162967,1,39,260,0,846,44,7,4
Iteration 1,177.61485261195511,0,38,261,0,846,44,7,4
Iteration 1,177.63695423208304,1,39,260,0,846,44,7,4
Iteration 1,177.638275911259,0,38,261,0,846,44,7,4
Iteration 1,177.66587723190256,0,38,261,0,845,44,7,4
Iteration 1,177.68188492392503,0,39,261,0,846,43,7,4
Iteration 1,177.6849950010612,1,40,260,0,846,43,7,4
Iteration 1,177.68736286288504,0,39,261,0,846,43,7,4
Iteration 1,177.69039611202905,0,39,261,0,845,43,7,4
Iteration 1,177.6975912183363,0,39,261,0,846,43,7,4
Iteration 1,177.70992554355712,0,39,261,0,847,43,7,4
Iteration 1,177.71460079143367,1,40,260,0,847,43,7,4
Iteration 1,177.71472424355136,0,39,261,0,847,43,7,4
Iteration 1,177.71583684983503,0,39,261,0,848,43,7,4
Iteration 1,177.71843628668188,0,39,260,0,848,43,7,4
Iteration 1,177.7399705306246,1,40,259,0,848,43,7,4
Iteration 1,177.74044570901546,0,39,260,0,848,43,7,4
Iteration 1,177.7458683400923,1,40,259,0,848,43,7,4
Iteration 1,177.74786949440298,0,39,260,0,848,43,7,4
Iteration 1,177.74930240126812,0,39,260,0,848,42,7,4
Iteration 1,177.75277093469649,0,39,260,1,847,42,7,4
Iteration 1,177.7529703518211,0,39,260,2,846,42,7,4
Iteration 1,177.75417924272085,1,40,259,2,846,42,7,4
Iteration 1,177.75581966672,0,39,260,2,846,42,7,4
Iteration 1,177.75589455285422,0,39,260,2,847,42,7,4
Iteration 1,177.76315747036534,0,38,260,1,847,43,7,4
Iteration 1,177.7663617437651,0,39,260,1,848,42,7,4
Iteration 1,177.77552676991013,0,39,260,1,849,42,7,4
Iteration 1,177.81597862437735,0,38,260,0,849,43,7,4
Iteration 1,177.81627590467014,0,38,260,0,850,43,7,4
Iteration 1,177.83284933151953,0,38,260,0,851,43,7,4
Iteration 1,177.85262867901326,0,39,260,0,851,43,7,4
Iteration 1,177.85289836198717,1,40,259,0,851,43,7,4
Iteration 1,177.85374200895708,0,39,260,0,851,43,7,4
Iteration 1,177.8568419040032,0,40,260,0,852,42,7,4
Iteration 1,177.87277569564938,0,40,260,0,851,42,7,4
Iteration 1,177.88372584417954,1,41,259,0,851,42,7,4
Iteration 1,177.88865697126428,0,40,260,0,851,42,7,4
Iteration 1,177.89823645287052,0,40,260,0,850,42,7,4
Iteration 1,177.94310981824182,0,40,260,0,849,42,7,4
Iteration 1,177.94649151603946,1,40,260,0,849,42,7,4
Iteration 1,177.95277692077335,2,41,259,0,849,42,7,4
Iteration 1,177.9529755731661,1,40,260,0,849,42,7,4
Iteration 1,177.953000928983,0,39,261,0,849,42,7,4
Iteration 1,177.95521839764933,1,40,260,0,849,42,7,4
Iteration 1,177.9566675259349,0,39,261,0,849,42,7,4
Iteration 1,177.9832958906897,0,40,261,0,850,41,7,4
Iteration 1,177.9840028337966,0,40,261,0,849,41,7,4
Iteration 1,177.99323444360107,0,40,261,0,850,41,7,4
Iteration 1,178.00741999829705,1,41,260,0,850,41,7,4
Iteration 1,178.0088737664417,0,40,261,0,850,41,7,4
Iteration 1,178.01338651521135,1,41,260,0,850,41,7,4
Iteration 1,178.01432587072648,0,40,261,0,850,41,7,4
Iteration 1,178.01695549299748,1,41,260,0,850,41,7,4
Iteration 1,178.02315308733878,0,40,261,0,850,41,7,4
Iteration 1,178.0231623873332,0,41,261,0,850,41,7,4
Iteration 1,178.02689514036945,0,41,261,1,849,41,7,4
Iteration 1,178.0371661533633,1,42,260,1,849,41,7,4
Iteration 1,178.0375782280427,0,41,261,1,849,41,7,4
Iteration 1,178.03977969574456,1,42,260,1,849,41,7,4
Iteration 1,178.0435190120752,0,41,261,1,849,41,7,4
Iteration 1,178.05144704555948,0,41,261,1,850,41,7,4
Iteration 1,178.05724965012428,1,42,260,1,850,41,7,4
Iteration 1,178.05912244905278,0,41,261,1,850,41,7,4
Iteration 1,178.07191949333043,0,41,261,1,849,41,7,4
Iteration 1,178.0775379615151,1,42,260,1,849,41,7,4
Iteration 1,178.0779328136129,0,41,261,1,849,41,7,4
Iteration 1,178.09900658805424,0,41,261,2,848,41,7,4
Iteration 1,178.10920183277884,1,42,260,2,848,41,7,4
Iteration 1,178.1158350345891,0,41,261,2,848,41,7,4
Iteration 1,178.12847678226314,0,42,261,2,849,40,7,4
Iteration 1,178.15165152895625,1,43,260,2,849,40,7,4
Iteration 1,178.15262916698728,0,42,261,2,849,40,7,4
Iteration 1,178.16870895328566,0,41,261,1,849,41,7,4
Iteration 1,178.17736283022376,0,41,261,1,850,41,7,4
Iteration 1,178.18923789649395,1,42,260,1,850,41,7,4
Iteration 1,178.19208413660044,0,41,261,1,850,41,7,4
Iteration 1,178.20550764424925,0,41,261,1,849,41,7,4
Iteration 1,178.2240129346708,0,41,261,1,850,41,7,4
Iteration 1,178.23286109103782,0,40,261,0,850,42,7,4
Iteration 1,178.24150089317737,0,40,261,0,849,42,7,4
Iteration 1,178.28914285510692,0,40,261,0,850,42,7,4
Iteration 1,178.30442725255185,0,40,261,1,849,42,7,4
Iteration 1,178.3199869047995,1,41,260,1,849,42,7,4
Iteration 1,178.32896794859715,0,40,261,1,849,42,7,4
Iteration 1,178.33764059649235,0,41,261,1,850,41,7,4
Iteration 1,178.33811120848705,0,41,261,2,849,41,7,4
Iteration 1,178.34973014059742,0,41,261,2,850,41,7,4
Iteration 1,178.351972573451,1,42,260,2,850,41,7,4
Iteration 1,178.35410032042142,0,41,261,2,850,41,7,4
Iteration 1,178.3544508469574,0,41,261,2,849,41,7,4
Iteration 1,178.368721281185,0,40,261,1,849,42,7,4
Iteration 1,178.37155554425988,0,40,261,2,848,42,7,4
Iteration 1,178.3735925301838,0,41,261,2,849,41,7,4
Iteration 1,178.37574244869438,0,40,261,1,849,42,7,4
Iteration 1,178.40933389101087,0,39,261,0,849,43,7,4
Iteration 1,178.42583023349235,0,39,261,0,848,43,7,4
Iteration 1,178.42775991534094,0,40,261,0,848,43,7,4
Iteration 1,178.43679280744075,0,41,261,0,849,42,7,4
Iteration 1,178.43831464383027,1,42,260,0,849,42,7,4
Iteration 1,178.4407686413314,0,41,261,0,849,42,7,4
Iteration 1,178.46255029310416,0,41,261,0,848,42,7,4
Iteration 1,178.46815693855402,0,41,261,0,847,42,7,4
Iteration 1,178.46829336058036,0,42,261,1,847,41,7,4
Iteration 1,178.46982235529055,1,43,260,1,847,41,7,4
Iteration 1,178.47212214712144,0,42,261,1,847,41,7,4
Iteration 1,178.4744294488457,0,42,261,1,848,41,7,4
Iteration 1,178.52289610285305,0,42,261,2,847,41,7,4
Iteration 1,178.5238563881569,0,42,261,3,846,41,7,4
Iteration 1,178.53671497187557,0,43,261,4,846,40,7,4
Iteration 1,178.5416679137554,0,43,261,4,847,40,7,4
Iteration 1,178.54243530018462,0,42,261,3,847,41,7,4
Iteration 1,178.54588027113934,0,41,261,2,847,42,7,4
Iteration 1,178.5494647655559,0,41,261,2,848,42,7,4
Iteration 1,178.5652609682505,1,42,260,2,848,42,7,4
Iteration 1,178.57293485056115,0,41,261,2,848,42,7,4
Iteration 1,178.58460795921675,0,40,261,1,848,43,7,4
Iteration 1,178.59026174774613,0,40,261,1,849,43,7,4
Iteration 1,178.6005882876883,0,40,261,2,848,43,7,4
Iteration 1,178.6045343308838,0,40,261,2,847,43,7,4
Iteration 1,178.60614024374274,0,41,261,2,847,43,7,4
Iteration 1,178.6176070271579,0,42,261,2,847,43,7,4
Iteration 1,178.62802435439102,0,42,260,2,847,43,7,4
Iteration 1,178.6449208894127,1,43,259,2,847,43,7,4
Iteration 1,178.6485638492189,0,42,260,2,847,43,7,4
Iteration 1,178.65266307332425,1,43,259,2,847,43,7,4
Iteration 1,178.65621738955306,1,43,259,2,848,43,7,4
Iteration 1,178.65699194928732,0,42,260,2,848,43,7,4
Iteration 1,178.68061419452394,1,43,259,2,848,43,7,4
Iteration 1,178.68115043278766,0,42,260,2,848,43,7,4
Iteration 1,178.69897042769514,1,43,259,2,848,43,7,4
Iteration 1,178.7004240559712,0,42,260,2,848,43,7,4
Iteration 1,178.70587255012757,0,41,260,1,848,44,7,4
Iteration 1,178.7133137335527,0,41,260,1,849,44,7,4
Iteration 1,178.74421423766233,0,40,260,0,849,45,7,4
Iteration 1,178.74680849524236,0,40,259,0,849,45,7,4
Iteration 1,178.76217961119326,1,41,258,0,849,45,7,4
Iteration 1,178.7625689961671,0,40,259,0,849,45,7,4
Iteration 1,178.77363680270298,1,40,259,0,849,45,7,4
Iteration 1,178.77504010517117,0,39,260,0,849,45,7,4
Iteration 1,178.82016591095544,0,40,260,0,850,44,7,4
Iteration 1,178.83723922942946,0,40,260,1,849,44,7,4
Iteration 1,178.8417729919798,0,41,260,1,850,43,7,4
Iteration 1,178.866923797285,0,41,260,2,849,43,7,4
Iteration 1,178.86870849709481,1,42,259,2,849,43,7,4
Iteration 1,178.8725043703642,0,41,260,2,849,43,7,4
Iteration 1,178.87775101143757,0,40,260,1,849,44,7,4
Iteration 1,178.88095170505983,0,40,260,2,848,44,7,4
Iteration 1,178.887279938986,0,39,260,1,848,45,7,4
Iteration 1,178.89143750093942,0,38,260,0,848,46,7,4
Iteration 1,178.8956376991375,1,39,259,0,848,46,7,4
Iteration 1,178.89644740439218,0,38,260,0,848,46,7,4
Iteration 1,178.9048532359588,0,39,260,0,849,45,7,4
Iteration 1,178.9726063829116,0,39,260,1,848,45,7,4
Iteration 1,178.99302349042557,1,40,259,1,848,45,7,4
Iteration 1,178.99573955443637,0,39,260,1,848,45,7,4
Iteration 1,178.99709261782323,1,40,259,1,848,45,7,4
Iteration 1,179.0017981550856,1,41,259,1,848,45,7,4
Iteration 1,179.00285845531437,0,40,260,1,848,45,7,4
